x,y,z
-163.4745,36.688,-21.21844
-171.0494,36.688,-10.46361
-173.2669,36.688,-11.48549
-176.3983,36.688,-14.93588
-181.8537,36.688,-19.0617
-181.7379,36.718,-19.62921
-180.4608,36.688,-19.87822
-179.856,36.688,-18.7672
-179.981,36.718,-18.96087
-171.82,37.02,-22.24
-171.82,37.02,-22.24
-52.14,12.146,56.47
-52.14,12.146,56.47
-56.14501,12.008,56.86562
-53.99841,12.008,58.55223
-54.5926,12.008,58.19612
-58.00122,12.008,59.81733
-54.088,12.05133,58.00037
-57.18786,12.008,62.0406
-57.59206,12.008,62.18757
-59.7418,12.008,63.34977
-57.37647,12.05133,61.61021
-56.42787,12.008,59.95934
-56.5442,12.05133,60.1618
-59.84098,12.008,59.52185
-59.60575,12.05133,59.53596
-60.47789,12.008,61.32969
-60.54537,12.008,61.94857
-179.8968,36.688,-17.6446
-62.97134,12.008,61.04841
-63.08822,12.008,60.17029
-57.30676,12.008,62.15792
-177.8707,36.688,-18.33291
-62.84597,12.05133,60.26869
-171.82,37.02,-22.24
-53.97102,12.008,61.77802
-174.5878,36.688,-15.14685
-54.23223,12.05133,61.77039
-62.84597,12.05133,60.26869
-174.8511,36.688,-12.00027
-60.25872,12.008,59.61031
-59.78379,12.008,60.30005
-52.14,12.146,56.47
-55.8904,12.008,60.45399
-171.1118,36.688,-13.28089
-52.78158,12.008,60.15269
-51.93277,12.008,59.9518
-53.1792,12.008,56.38971
-50.8693,12.008,60.52479
-164.6766,36.688,-15.40494
-49.68672,12.008,59.4685
-51.81703,12.008,58.57339
-49.70588,12.05133,58.57504
-160.336,36.688,-18.86934
-63.2252,12.05133,60.68128
-52.05727,12.008,58.93484
-161.2214,36.688,-21.33624
-165.7077,36.688,-23.45677
32.31,21.48,26.21
35.8736,21.328,22.54451
-163.48,36.688,-24.85238
-52.05694,12.05133,58.7226
-70.40865,11.91225,62.25155
34.69228,22.25731,24.89568
-65.17992,12.05133,61.46003
36.65884,21.328,25.9978
-54.21441,12.008,59.86948
38.71836,21.328,27.04106
38.73394,21.328,28.21493
-57.49274,12.008,60.20462
39.16415,21.328,28.92445
-162.5338,37.33039,-30.74745
38.77078,21.38467,28.42855
-59.32765,12.008,58.09546
-57.526,12.008,62.12378
33.83422,21.328,26.93493
33.72527,21.328,26.75029
29.52901,21.328,25.61416
27.94793,21.328,25.23918
-58.11112,12.008,59.16445
22.39615,21.328,24.85399
-55.84019,12.008,62.20903
21.21091,21.328,25.16341
20.48796,21.328,25.6628
-56.37966,12.008,60.88062
-56.67341,12.05133,60.38873
-51.02595,12.008,61.46464
21.90808,21.328,24.21596
20.5499,21.328,24.24856
19.34209,21.328,23.86915
15.11788,21.328,22.84726
14.03034,21.328,22.63616
12.90544,21.328,22.50944
-1.485767,21.72982,21.91538
7.589363,21.328,24.79679
6.978401,21.328,25.42486
8.029671,21.59142,26.01833
8.319386,21.74132,26.43776
14.57425,21.38467,24.77041
10.88523,21.328,31.51101
10.97196,21.328,31.80144
-56.67341,12.05133,60.38873
11.77404,21.328,35.38408
12.1161,21.328,35.78891
12.80987,21.40036,36.20987
13.65683,21.328,32.095
13.76127,21.328,31.50349
12.92292,21.328,30.10528
14.14688,21.61636,27.17765
14.79082,21.91082,27.33205
16.7355,21.79265,27.02477
21.38765,21.328,28.00873
23.54018,21.328,27.78176
-49.99661,12.05133,57.95103
-116.62,-3.715,-46.02
-116.62,-3.73117,-46.02
23.09589,21.328,27.73276
-116.62,-3.73117,-46.02
26.63948,21.328,26.32608
32.83578,21.328,26.59874
34.36288,21.328,27.34572
36.48801,21.328,27.6534
38.97652,21.328,27.30293
40.32314,21.328,26.63817
-111.8642,-3.902,-35.88191
-52.42713,12.008,60.57858
-48.5706,12.008,57.67773
-110.3442,-3.829507,-32.45102
-49.27311,12.05133,58.26524
-116.62,-3.715,-46.02
-115.7012,-3.902,-47.59532
-171.82,37.02,-22.24
-118.5891,-3.902,-49.35831
-122.6969,-3.902,-47.20252
-121.692,-3.902,-42.35611
-116.149,-3.902,-40.05817
-110.3442,-3.829507,-32.45102
-113.7606,-3.902,-39.16893
-110.3442,-3.829507,-32.45102
-109.2479,-3.902,-37.40928
-111.1711,-3.902,-42.43678
-162.97,36.727,-21.78
-110.1156,-3.382558,-39.48782
-113.3134,-3.902,-38.34399
-113.4077,-3.902,-38.95367
-110.4859,-3.828778,-32.47642
-114.6603,-3.902,-36.53395
-112.0977,-3.902,-35.09216
-110.3429,-3.902,-37.63591
-112.8839,-3.902,-39.09214
-110.867,-3.902,-47.20082
-110.4859,-3.828778,-32.47642
-108.6098,-3.902,-33.96447
-165.6123,36.688,-20.68339
-109.655,-3.1179,-48.97328
-166.7903,36.688,-20.40144
-168.9851,36.688,-20.46906
-168.876,36.688,-21.03699
-169.6857,36.688,-22.13075
-169.6745,36.688,-22.78064
-171.82,37.02,-22.24
-107.6594,-3.902,-35.50764
-109.2233,-3.902,-36.61923
42.45261,21.328,28.33591
41.26768,21.328,29.84365
-108.3345,-3.902,-44.58122
41.20144,21.38467,28.47006
36.74695,21.328,27.09099
36.9256,21.328,26.22767
32.45232,21.328,25.66098
-172.5981,36.688,-27.86719
26.7889,21.328,25.41471
-108.5736,-3.139863,-48.73201
26.59339,21.328,25.82233
-172.7984,36.688,-27.16439
-173.8444,36.688,-26.82873
21.54743,21.328,25.14581
-175.1601,36.688,-26.24146
-175.7576,37.0355,-25.24016
-176.0802,36.688,-21.64945
-52.14,12.146,56.47
-176.2541,36.688,-20.20222
17.27092,21.328,24.6078
-176.5935,36.688,-20.07202
14.68347,21.328,24.53617
-177.7759,36.688,-19.63047
11.36906,21.328,25.21121
9.837959,21.328,25.98645
-178.2255,36.688,-20.18708
-178.0657,36.688,-20.61009
-177.9401,36.688,-20.88073
-177.4725,36.688,-21.03918
-176.6945,36.688,-21.01444
6.596863,21.328,24.58037
-176.947,36.718,-20.9868
8.207889,21.38467,25.20636
9.470154,21.328,29.25014
12.26586,21.328,30.12929
-91.79,4.11,0.62
12.10575,21.38467,29.97787
17.91411,21.328,30.31068
19.98499,21.328,28.82004
-36,22.19,-89.66
-86.75856,4.078,-1.130311
19.7446,21.38467,28.87847
-86.356,4.078,-0.2983494
-85.74454,4.078,0.617734
-85.6588,4.078,1.617614
23.66326,21.328,32.9076
25.01422,21.328,33.58833
-86.0692,4.078,2.206387
25.82404,21.328,33.82869
28.36465,21.328,34.84975
28.98548,21.328,34.46008
-87.95396,5.160175,19.50107
27.67292,21.38467,33.9832
32.40696,21.328,32.62128
32.48148,21.328,32.27137
-54.06883,12.008,56.99008
35.0574,21.328,31.21301
36.34696,21.328,30.56288
-54.81721,12.008,58.40896
-54.26024,12.008,58.69253
-53.57449,12.008,58.36748
-53.83051,12.008,57.67591
-54.56075,12.008,57.08434
-55.47646,12.008,57.2951
-58.2467,12.008,58.71497
-58.2202,12.008,59.50126
-59.51249,12.008,61.33172
-59.45187,12.008,61.39796
-60.19683,12.008,61.80753
-87.92756,4.134667,18.44254
-60.05123,12.008,61.28675
-171.82,37.02,-22.24
-116.62,-3.715,-46.02
-115.5201,-3.902,-44.71933
-113.508,-3.902,-43.50672
-109.4701,-3.902,-43.09267
-105.0705,-3.902,-44.96268
-102.2773,-3.902,-48.6167
-102.2499,-3.902,-51.75531
-104.182,-3.902,-50.48025
-104.2345,-3.902,-50.86897
-60.85642,12.008,61.71287
-105.8833,-3.173528,-51.17221
-162.97,36.727,-21.78
-168.1917,36.688,-21.02446
-30.80012,22.088,-86.05042
-171.9039,36.688,-19.2098
-29.21927,22.088,-82.59442
-173.7561,37.24739,-18.72484
-29.96736,22.13467,-83.28925
-176.8986,36.688,-17.81636
-176.9289,36.688,-17.86387
-31.73299,22.088,-85.23898
-177.8026,36.688,-14.90991
-36.90681,22.47816,-94.73403
-176.7909,36.688,-13.43978
-176.7978,36.688,-13.09676
-173.0501,36.688,-10.46061
-36.83755,22.13467,-89.77979
-170.571,36.688,-10.62533
-166.7557,36.688,-11.96851
-165.1481,36.688,-14.52414
-165.8112,36.688,-15.70175
-162.8918,36.688,-20.49521
-161.6683,36.688,-22.343
-159.9536,36.688,-23.35512
-61.59344,12.008,62.91879
-61.54862,12.008,62.95054
-158.2486,36.688,-23.51774
-64.47279,11.73148,70.66295
-64.35851,11.7429,70.66093
-156.2703,36.688,-23.03148
-153.4413,36.688,-23.95397
-64.43311,11.73589,70.66225
-64.43333,11.73675,70.66225
-87.92756,4.134667,18.44254
-153.4413,36.718,-23.95397
-64.34274,11.44725,70.66066
-64.34274,11.44725,70.66066
-153.4413,36.718,-23.95397
-87.92756,4.134667,18.44254
-153.4413,36.718,-23.95397
-87.92756,4.134667,18.44254
-153.4413,36.718,-23.95397
-153.6694,36.688,-30.0683
-63.86803,12.008,68.69328
-63.86803,12.008,68.69328
-88.37709,4.078,17.69234
-151.6757,36.688,-32.30121
-151.4147,36.688,-32.61065
-88.42988,4.078,17.14883
-63.66328,12.008,68.63371
-63.69839,12.008,68.59541
-63.03897,12.008,68.16013
-63.01357,12.008,67.9994
-151.4147,36.718,-32.61065
-150.7811,36.688,-34.9772
-63.12146,12.008,67.44287
-85.88068,6.073617,19.58366
-63.17332,12.008,67.40108
-88.62177,4.078,15.53291
-61.02068,12.008,63.85143
-151.511,36.688,-35.24863
-61.10566,12.008,63.80592
-152.1998,36.688,-34.64149
-152.1585,36.688,-34.57448
-58.10102,12.008,60.50161
-57.86684,12.008,60.30673
-154.5659,36.688,-31.68739
-154.4377,36.688,-31.57817
-90.86728,4.078,0.8136964
-157.6776,36.688,-21.65142
-157.3316,36.688,-21.54253
-55.89911,12.008,59.0032
-88.87815,4.078,6.424574
-55.77851,12.008,59.08178
-52.51203,12.008,58.09254
-164.0634,36.688,-15.51097
-157.3316,36.718,-21.54253
-52.25483,12.008,58.30791
-89.86624,4.078,3.862766
-157.5676,36.688,-20.18023
-157.3316,36.718,-21.54253
-91.8537,4.078,1.249839
-91.97297,4.078,1.075653
-91.97297,4.134667,1.075653
-36,22.19,-89.66
-36.16687,22.088,-89.03794
-36.15605,22.088,-89.03698
-52.49761,12.008,57.9455
-52.49761,12.008,57.9455
-171.1616,36.718,-21.62326
-51.21425,12.008,55.9718
-51.27322,12.008,55.94463
-36,22.19,-89.66
-50.19422,12.008,55.91956
-49.98849,12.05133,56.02102
-35.98511,22.088,-89.40054
-35.84014,22.088,-89.44594
-35.96931,22.088,-89.01439
-36,22.19,-89.66
-38.57912,22.088,-87.37367
-36.95532,22.088,-89.3119
-36.82215,22.088,-89.22395
-35.71083,22.088,-88.35941
-37.17087,22.088,-89.68101
-37.07528,22.088,-89.69803
-36.57919,22.088,-88.34136
-36,22.19,-89.66
-36,22.13467,-89.66
-37.86902,22.088,-89.25085
-36.84806,22.088,-89.74925
-36.86613,22.088,-89.71749
-35.77839,22.088,-87.13657
-37.18137,22.13467,-89.43565
-36.09984,22.13467,-88.348
-35.70085,22.13467,-87.33778
-36,22.19,-89.66
-38.5514,22.13467,-87.38396
-35.35117,22.088,-88.37866
-35.10828,22.13467,-88.79263
36.66088,21.328,30.97249
-35.10828,22.13467,-88.79263
36.37756,21.38467,30.7934
-37.60767,22.088,-86.70954
-37.57817,22.088,-86.80149
-37.58858,22.088,-89.18456
-36.10902,22.13467,-89.36898
-36.48651,22.088,-87.11141
-36.49311,22.088,-87.14124
-36.10902,22.13467,-89.36898
-36.12561,22.13467,-88.18938
-37.36824,22.13467,-89.8485
-36.10902,22.13467,-89.36898
-36.10902,22.13467,-89.36898
36.37756,21.38467,30.7934
-171.82,37.02,-22.24
38.75499,21.328,28.54886
40.59341,21.328,30.10126
40.52251,21.328,31.61218
40.24002,21.328,34.25085
38.73282,21.328,37.32507
36.01194,21.328,41.39539
34.33327,21.328,40.90601
31.74201,21.328,40.75682
28.52672,21.328,38.06151
28.32253,21.328,36.86196
28.82801,21.328,34.49472
29.26504,21.328,33.43313
30.50183,21.328,31.62877
31.02766,21.328,27.01721
31.02391,21.328,25.23661
29.79449,21.328,24.53296
30.48806,21.38467,29.59548
26.24417,21.328,25.41077
25.87312,21.328,25.554
20.26621,21.328,24.60931
11.91527,21.328,24.90688
11.79668,21.328,24.78437
10.90106,21.328,25.47664
12.12969,21.328,25.01149
11.45327,21.328,24.99184
8.78035,21.328,25.15514
8.034344,21.328,25.22149
5.19548,21.328,24.42937
1.958447,21.328,24.043
-0.3362846,21.328,25.08924
4.102659,21.38467,24.83459
-35.83711,22.088,-88.53192
-0.07210922,21.328,23.64117
-0.383049,21.328,24.02982
0.9006684,21.38467,24.23129
0.9006684,21.38467,24.23129
-36.67104,22.088,-87.23096
-35.80898,22.088,-88.12797
-36.24022,22.088,-87.32764
-36.95811,22.088,-88.64828
-36.87025,22.088,-88.39611
-37.19917,22.088,-89.84394
-35.85327,22.088,-89.11093
-36.28534,22.088,-89.3828
-36.90468,22.088,-89.46819
-35.44712,22.088,-91.561
-35.65956,22.088,-92.84935
-36.20656,22.088,-90.59464
-35.10439,22.088,-85.8401
4.138424,21.328,23.97508
-35.31458,22.088,-83.83266
-34.28147,22.088,-88.37292
-33.79258,22.088,-89.80791
-31.5774,22.088,-87.41928
-35.27186,22.088,-87.2361
-37.28199,22.088,-88.95621
-39.65598,22.088,-87.80093
-40.01528,22.088,-88.59138
-34.23447,22.088,-89.30982
-34.27063,22.088,-89.25111
-23.62946,23.6888,-81.12624
-41.57487,22.088,-89.07234
-37.73233,22.13467,-89.98044
-37.73233,22.13467,-89.98044
-43.71024,22.088,-87.58833
-45.48728,22.85188,-86.48936
-32.71496,23.17661,-94.13493
-33.77544,22.088,-86.32184
-35.2241,22.088,-84.16226
-40.00624,22.13467,-80.04617
-171.82,37.02,-22.24
-40.00624,22.13467,-80.04617
-200.2366,52.33698,-53.01173
-162.97,36.727,-21.78
-159.4318,37.82957,-26.3903
-164.0493,36.688,-25.93801
-164.8631,36.688,-26.2993
-165.0101,36.84362,-25.97946
-165.0101,36.85904,-25.89779
-165.0101,36.7395,-25.837
-164.5635,36.688,-25.5471
-167.2481,36.688,-23.51125
-167.6495,36.688,-21.38071
-166.9758,36.688,-20.63196
-167.0576,36.688,-20.38557
-165.8833,36.688,-19.15892
-164.0946,36.688,-18.82247
-163.068,36.688,-20.1733
-158.9255,36.688,-22.54048
-161.7566,36.688,-21.98862
-162.8401,36.688,-21.89911
-166.3587,36.688,-21.4537
-171.184,36.718,-21.58179
32.31,21.48,26.21
30.02266,21.328,25.52555
27.26988,21.328,25.92576
28.47879,21.328,26.52064
28.77122,21.328,26.65612
18.49387,22.10773,41.57125
28.46396,21.38467,26.53576
28.2775,21.328,25.13606
-171.82,37.02,-22.24
-162.97,36.727,-21.78
-162.4955,36.688,-12.04139
-161.6269,36.688,-13.7149
-162.8175,36.688,-15.34582
-162.6898,36.718,-15.15201
-162.6898,36.718,-15.15201
-167.3602,36.7276,-24.74978
-168.8084,36.688,-24.00915
-170.1572,36.688,-21.38714
-172.458,36.688,-22.09593
-172.0775,36.688,-26.53481
-170.7057,36.688,-29.26993
-170.7286,36.718,-29.0388
-184.4505,37.0022,-15.67394
-184.1088,37.06306,-8.850397
-177.5461,36.718,-14.70182
-177.5461,36.718,-14.70182
-184.4505,37.71176,-14.6932
-183.5963,36.718,-14.69352
-183.5963,36.718,-14.69352
-185.395,37.80489,-13.31177
-181.5417,36.688,-12.33078
-181.746,36.718,-12.39378
-181.746,36.718,-12.39378
-177.5739,36.688,-17.28078
-177.4568,36.688,-20.74509
-177.4685,36.718,-20.59443
-177.4685,36.718,-20.59443
-176.8564,36.718,-20.78055
-91.79,4.11,0.62
-91.79,4.134667,0.62
-91.79,4.134667,0.62
-91.79,4.134667,0.62
-82.65677,4.334793,7.239938
-84.09002,4.240439,9.683734
-84.10106,5.570756,8.545367
-84.08549,5.219234,9.800108
-85.48881,4.078,15.18198
-89.5118,4.078,15.72995
-87.30896,5.488055,19.50759
-87.46649,4.134667,18.35531
-87.67791,5.273968,19.50388
-87.0193,5.254648,19.51085
-87.2544,4.134667,18.50298
-83.97559,4.653954,18.22227
-84.02699,4.68359,14.33795
-85.86745,4.078,8.449587
-89.00424,4.078,12.45358
-88.79961,4.134667,12.54928
-90.96535,4.30992,11.55904
-90.9626,4.669924,11.39759
-90.97272,4.94324,12.46059
-90.9808,4.89177,13.23098
-90.99475,4.470206,14.4615
-90.66546,4.078,15.50863
-90.97285,5.315221,12.58253
-90.98573,5.103281,13.77161
-90.98503,4.701972,13.58605
-91.00274,4.992016,15.3912
-91.00767,4.755505,15.80037
-90.63344,4.078,17.70891
-91.00215,5.11387,15.36981
-91.00661,4.876695,15.73318
-88.509,4.078,13.21834
-87.6948,4.078,13.38197
-87.86669,4.134667,13.51779
-87.86669,4.134667,13.51779
-87.7944,4.134667,15.5265
-171.82,37.02,-22.24
-162.97,36.727,-21.78
-164.1574,36.688,-18.31037
-165.0965,36.688,-17.82347
-170.7306,36.688,-11.16033
-172.3383,36.688,-12.05516
-174.8117,36.688,-13.13348
-179.3701,36.688,-15.67638
-180.1907,36.688,-17.79613
-181.2852,36.688,-21.69369
-180.6589,36.688,-20.93482
-175.7043,36.688,-23.01384
-163.1735,36.688,-24.4725
-160.0424,36.688,-21.97347
-160.4052,36.688,-20.72892
-161.1575,36.688,-19.6252
-161.0193,36.688,-18.61468
-160.8256,36.688,-18.64385
-161.2959,36.688,-18.6269
-161.4742,36.688,-18.27881
-162.1374,36.688,-18.38204
-163.2072,36.688,-18.38844
-170.8336,36.688,-20.0247
-171.2287,36.718,-20.64941
32.31,21.48,26.21
29.36889,21.328,26.13291
26.49184,21.328,26.96301
13.79887,21.328,29.53279
10.95282,21.328,29.1001
8.177452,21.328,28.22977
5.749264,21.328,28.31016
11.72186,21.328,29.32102
10.9329,21.328,30.2082
10.74072,21.328,30.78941
11.30051,21.328,31.04004
11.9803,21.328,30.56588
13.02181,21.328,29.76303
22.2385,21.328,25.16484
23.98,21.328,26.89452
22.75257,21.328,32.42593
30.25687,21.328,35.56898
35.33739,21.328,31.68549
34.95969,21.38467,31.35727
-116.62,-3.715,-46.02
-120.829,-3.902,-46.49313
-119.9581,-3.902,-42.24639
-116.0017,-3.902,-42.06344
-115.5668,-3.902,-42.32627
-112.596,-3.902,-37.04463
-110.3965,-3.829663,-32.43071
-171.82,37.02,-22.24
-162.97,36.727,-21.78
-172.3247,37.1094,-18.72484
-166.5987,36.688,-22.37593
-183.0417,37.79445,-29.69956
-173.8753,36.688,-25.02317
-171.82,37.02,-22.24
-52.14,12.146,56.47
-52.14,12.05133,56.47
-55.80365,12.008,59.80012
-55.75385,12.05133,59.75463
-55.18821,12.008,63.38689
-57.8004,12.008,63.23898
-57.6943,12.008,61.26781
-57.6943,12.05133,61.26781
-60.99112,12.008,62.36656
-62.9567,12.05133,63.06755
-62.9567,12.05133,63.06755
-62.9567,12.05133,63.06755
-59.64859,12.008,62.00621
-53.26143,12.008,61.05824
-51.51192,12.008,57.61497
-50.10712,12.05133,57.39181
32.31,21.48,26.21
32.31,21.38467,26.21
34.72128,21.328,25.17209
36.41994,21.38467,24.23712
36.41994,21.38467,24.23712
36.41994,21.38467,24.23712
36.41994,21.38467,24.23712
31.56832,21.328,25.62674
33.08239,21.38467,26.64508
33.08239,21.38467,26.64508
30.82605,21.328,26.86761
26.14331,21.328,25.56346
21.30779,21.328,25.06146
9.582966,21.328,25.13368
8.145756,21.62717,26.11498
3.920101,21.328,25.03494
0.4457855,21.328,26.79514
0.4457855,21.38467,26.79514
1.573975,21.328,28.22293
3.686543,21.328,29.45334
5.728546,21.328,28.97409
11.89787,21.328,28.77423
15.09669,21.328,29.80574
18.37166,21.328,31.36656
24.66324,21.328,33.70124
25.10698,21.328,33.89243
32.538,21.328,35.45797
33.95727,21.328,37.53879
33.95727,21.38467,37.53879
36.67036,21.328,38.53369
40.90944,21.328,39.52189
41.42455,21.38467,39.69683
-171.82,37.02,-22.24
-91.79,4.11,0.62
-89.46312,4.078,14.56648
-91.79,4.134667,0.62
-91.79,4.134667,0.62
-91.71395,4.078,4.479799
-90.65482,4.078,5.552992
-90.64895,4.078,5.623694
-87.94584,4.078,9.269331
-84.23251,4.078,11.8224
-84.08263,4.078,11.89308
-86.10548,4.078,9.442066
-85.93385,4.078,8.665747
-85.98665,4.078,8.660343
-86.25845,4.078,2.669531
-84.97318,4.078,-0.5994754
-82.81181,4.078,-2.472
-83.73769,4.078,-2.042047
-80.06173,5.082496,-10.26825
-79.73436,4.838442,-9.911724
-79.74442,4.87291,-9.9228
-80.59103,4.134667,-9.551853
-171.82,37.02,-22.24
-116.62,-3.715,-46.02
-115.6776,-3.902,-44.10963
-114.0886,-3.902,-42.53815
-111.8973,-3.902,-41.15384
-111.7273,-3.902,-41.48339
-109.5819,-3.902,-40.12653
-106.7371,-3.902,-38.66925
-105.1792,-3.902,-39.05164
-104.9657,-3.902,-38.98818
-104.4608,-3.902,-40.1518
-103.9402,-3.902,-40.46747
-105.2824,-3.902,-40.90239
-105.1276,-3.902,-41.40281
-105.1985,-3.902,-42.08898
-105.5815,-3.902,-42.59984
-105.9128,-3.902,-43.46089
-106.8373,-3.902,-46.10846
-107.0967,-3.902,-46.17413
-108.3341,-3.902,-48.98759
-108.7376,-3.902,-49.19776
-110.0065,-3.902,-50.63464
-112.2235,-3.902,-51.01019
-113.2313,-3.902,-50.8781
-113.6256,-3.902,-49.80527
-115.2411,-3.902,-49.89463
-114.4411,-3.902,-47.81448
-119.3894,-3.902,-48.46738
-114.36,-3.902,-47.15943
-113.939,-3.902,-46.77692
-113.4791,-3.902,-47.31267
-114.05,-3.902,-45.29078
-114.0253,-3.902,-45.33245
-113.6057,-3.902,-45.07576
-112.7714,-3.902,-44.82224
-111.6723,-3.902,-44.54532
-110.4281,-3.902,-44.70576
-109.3407,-3.902,-45.14331
-107.1234,-3.902,-46.74833
-106.78,-3.902,-48.22902
-107.3331,-3.902,-48.59564
-107.7364,-3.902,-49.34617
-107.6457,-3.160497,-49.15031
-162.97,36.727,-21.78
-163.6967,36.688,-21.74106
-163.6917,36.688,-21.72262
-164.8982,36.688,-21.52089
-167.0355,36.688,-21.30494
-169.6718,36.688,-20.462
-171.2134,36.688,-20.12825
-169.9386,36.688,-19.44742
-168.7863,36.688,-19.40255
-168.1712,36.688,-19.47027
-167.8698,36.688,-19.35229
-167.5171,36.688,-19.75861
-167.4755,36.688,-19.85965
-167.2193,36.688,-20.02477
-167.2232,36.688,-20.12113
-167.0525,36.688,-20.25958
-166.7181,36.688,-20.75274
-164.527,36.688,-21.6769
-161.6482,36.688,-24.12344
-161.0081,36.688,-23.52605
-160.0163,36.688,-23.71018
-163.414,36.688,-22.80739
-163.6574,36.688,-22.95444
-163.9193,36.688,-23.2002
-164.2384,36.688,-23.05424
-164.7323,36.688,-23.02803
-165.0283,36.688,-22.71886
-165.5975,36.688,-22.27592
-166.355,36.688,-21.60849
-169.7461,36.688,-19.10501
-170.4622,36.688,-18.72855
-171.0498,36.688,-19.37221
-171.2313,36.688,-19.33477
-173.0003,37.28897,-18.72484
-178.914,36.688,-17.8
-179.1832,36.688,-18.04919
-181.4792,36.688,-18.50072
-179.8759,36.688,-18.12472
-179.1203,36.688,-17.29691
-179.5291,36.688,-16.70477
-179.523,36.688,-16.52127
-184.4318,36.97601,-11.4004
-183.8801,37.1591,-10.98433
-182.902,36.718,-13.08923
-171.82,37.02,-22.24
-36,22.19,-89.66
-35.29545,22.088,-88.82335
-32.3052,22.088,-84.61819
-31.82489,22.088,-82.66847
-32.66714,22.088,-82.00063
-33.83157,22.088,-81.32518
-34.97815,22.088,-76.77107
-35.19953,22.088,-76.60912
-36.38659,22.088,-73.26037
-36.5974,22.088,-72.89445
-36.64392,22.088,-75.77115
-38.61555,22.088,-75.6008
-38.62911,22.088,-75.81473
-39.3442,22.088,-77.09034
-38.49111,22.088,-77.69003
-38.47438,22.088,-77.71393
-36.89932,22.088,-82.23874
-36.89797,22.088,-82.23786
-37.61161,22.088,-83.41518
-38.14562,22.088,-83.11581
-38.13396,22.088,-83.27257
-37.25998,22.088,-82.81931
-37.89887,22.088,-82.16566
-37.93254,22.088,-82.15851
-38.6953,22.088,-81.2534
-39.32051,22.088,-78.0211
-38.45853,22.088,-79.32847
-37.65637,22.088,-78.72742
-36.15477,22.088,-78.49473
-34.97725,22.088,-79.02079
-35.49529,22.088,-79.84683
-35.49203,22.088,-79.85636
-35.15078,22.088,-79.28123
-35.93713,22.088,-79.92016
-35.95264,22.088,-79.90465
-35.1777,22.088,-79.56525
-35.47429,22.088,-80.58116
-34.98972,22.088,-83.7636
-35.59341,22.088,-84.35093
-36.30264,22.088,-85.55127
-36.37199,22.088,-85.69267
-37.09952,22.088,-85.23004
-38.07662,22.088,-86.06837
-38.51385,22.088,-87.02191
-38.41196,22.088,-87.97803
-38.57905,22.13467,-88.50656
-91.79,4.11,0.62
-171.82,37.02,-22.24
-92.26396,4.078,1.13376
-92.10244,4.134667,0.9586813
-36,22.19,-89.66
-36.00101,22.088,-88.9451
-36.38306,22.088,-87.72722
-36.35804,22.088,-87.72771
-36.5201,22.088,-83.87886
-36.29683,22.088,-81.30608
-35.41922,22.088,-78.04549
-37.06918,22.088,-81.40174
-37.5491,22.088,-81.44781
-39.7566,22.088,-80.95453
-39.96221,22.088,-80.05965
-40.12491,22.088,-80.03108
-39.68928,22.088,-79.57099
-38.50428,22.088,-76.98933
-37.02736,22.088,-75.59505
-38.08487,22.088,-77.24494
-37.96447,22.088,-77.0993
-37.83007,22.088,-79.19774
-38.27134,22.088,-79.10826
-38.44812,22.088,-79.17364
-38.66113,22.088,-78.86356
-38.70541,22.088,-78.69395
-38.84956,22.088,-78.517
-171.82,37.02,-22.24
-91.79,4.11,0.62
-93.28612,4.078,6.230408
-171.82,37.02,-22.24
-171.82,37.02,-22.24
-162.97,36.727,-21.78
-155.6032,36.688,-24.10714
-150.1497,37.28882,-26.20094
-150.6788,36.688,-27.54622
-151.7786,36.688,-28.92987
-153.796,36.688,-29.52434
-159.2192,36.688,-29.29651
-161.7796,36.688,-27.89183
-165.0101,37.30943,-24.7717
-162.1849,37.23277,-26.61647
-162.6765,37.05106,-26.61647
-159.2133,36.688,-27.39295
-155.3364,36.688,-28.90194
-149.9666,36.688,-28.84008
-149.7903,36.688,-27.22716
-11.00541,19.12023,47.64621
-155.1796,36.688,-22.76757
-161.2407,38.28038,-17.16163
-161.0199,37.73716,-17.16163
-171.777,36.688,-9.360038
-173.6729,36.688,-9.256269
-174.8793,36.688,-10.69066
-178.5762,36.718,-13.60487
-171.82,37.02,-22.24
-36,22.19,-89.66
-32.6691,22.088,-93.95103
-171.82,37.02,-22.24
32.31,21.48,26.21
27.95542,21.40173,30.98186
29.8742,21.328,31.27244
31.15103,21.328,35.18286
32.73219,21.328,34.05824
34.64098,21.328,32.60844
37.7232,21.328,33.56701
45.60822,21.8556,31.19858
41.22122,21.328,32.93549
36.62928,21.328,41.18643
38.23823,21.328,40.18414
-171.82,37.02,-22.24
-91.79,4.11,0.62
-90.93377,4.078,5.178694
-89.12994,4.078,7.489231
-86.63425,4.078,7.35803
-85.36164,4.078,4.725051
-84.21017,4.078,-1.318079
-82.77526,4.078,-4.097924
-82.42467,4.134667,-4.668913
38.77068,21.328,39.20904
-171.82,37.02,-22.24
-91.79,4.11,0.62
-90.53571,4.078,10.00964
-88.24503,4.078,9.075128
-84.76606,4.078,14.51396
-84.01751,5.545545,14.85507
-84.02071,5.565122,14.60899
-84.02082,5.567841,14.59968
-84.02917,5.495739,13.98668
-84.0406,5.330306,13.16179
-84.04818,5.070163,12.6498
-85.39326,4.078,1.789033
-87.05723,4.078,4.956563
-82.48549,4.134667,-4.796529
-85.11935,4.078,-4.928433
